# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/diseases_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	Skin and Skin-Structure Infections	MEDICNE:a0e1150f-b922-5db8-8e16-9979e92d2632	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		skin and skin-structure infections	0.0000	medic-lexical-grounder
rdfs literal	skin and soft tissue infections	MEDICNE:1f8bbcc0-ce1c-584f-9a5a-f6ca27d209a2	skos:closeMatch	MONDO:0013898	karyomegalic interstitial nephritis	oio:hasExactSynonym	semapv:LexicalMatching	fuzzy_edit1_unique|combination_split	kin	0.6000	medic-lexical-grounder
rdfs literal	skin and soft tissue infections	MEDICNE:1f8bbcc0-ce1c-584f-9a5a-f6ca27d209a2	skos:exactMatch	UMLS:C0149778	Infections, Soft Tissue	rdfs:label	semapv:LexicalMatching	combination_split	soft tissue infections	0.9000	medic-lexical-grounder
rdfs literal	skin and soft-tissue infections	MEDICNE:d5193f5d-7fa8-5022-b2db-3d891e479a4d	skos:closeMatch	MONDO:0013898	karyomegalic interstitial nephritis	oio:hasExactSynonym	semapv:LexicalMatching	fuzzy_edit1_unique|combination_split	kin	0.6000	medic-lexical-grounder
rdfs literal	skin and soft-tissue infections	MEDICNE:d5193f5d-7fa8-5022-b2db-3d891e479a4d	skos:closeMatch	UMLS:C0149778	Infections, Soft Tissue	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique|combination_split	soft tissue infections	0.6000	medic-lexical-grounder
rdfs literal	skin basal cell carcinoma	MEDICNE:f3e4446f-03e3-5064-81ba-bc2bbc72c3ed	skos:exactMatch	MONDO:0005341	skin basal cell carcinoma	rdfs:label	semapv:LexicalMatching		skin basal cell carcinoma	1.0000	medic-lexical-grounder
rdfs literal	skin cancer	MEDICNE:68da0f3d-13e9-5122-9995-81a61a4f0ade	skos:exactMatch	MONDO:0002898	skin cancer	rdfs:label	semapv:LexicalMatching		skin cancer	1.0000	medic-lexical-grounder
rdfs literal	skin carcinoma in situ	MEDICNE:c56d4b31-980d-50b5-96c4-89f07e5b0e9e	skos:exactMatch	MONDO:0004641	skin carcinoma in situ	rdfs:label	semapv:LexicalMatching		skin carcinoma in situ	1.0000	medic-lexical-grounder
rdfs literal	skin disorder	MEDICNE:edf55b25-35f8-5d92-942d-1f39b37041b3	skos:exactMatch	MONDO:0005093	skin disorder	rdfs:label	semapv:LexicalMatching		skin disorder	1.0000	medic-lexical-grounder
rdfs literal	Skin fissure	MEDICNE:53b1d5a6-01a2-5b7d-b6d6-a336e3a89048	skos:exactMatch	HP:0031057	Skin fissure	rdfs:label	semapv:LexicalMatching		Skin fissure	1.0000	medic-lexical-grounder
rdfs literal	skin infection	MEDICNE:772a8710-d3ab-5df7-aaed-c2e96659afe2	skos:exactMatch	MONDO:0021201	skin infection	rdfs:label	semapv:LexicalMatching		skin infection	1.0000	medic-lexical-grounder
rdfs literal	Skin infections	MEDICNE:6a5534a2-5444-52a8-9633-2ffc3437a9f2	skos:exactMatch	UMLS:C0037278	Skin infections	rdfs:label	semapv:LexicalMatching		Skin infections	1.0000	medic-lexical-grounder
rdfs literal	Skin Irritation	MEDICNE:1e75c593-8107-5d69-9c3d-623877ee21ea	skos:exactMatch	UMLS:C0152030	Skin Irritation	rdfs:label	semapv:LexicalMatching		Skin Irritation	1.0000	medic-lexical-grounder
rdfs literal	skin melanoma	MEDICNE:2776d671-be40-5441-9ed9-b26b749767f3	skos:exactMatch	MONDO:0005012	cutaneous melanoma	oio:hasExactSynonym	semapv:LexicalMatching		skin melanoma	0.9500	medic-lexical-grounder
rdfs literal	skin neoplasm	MEDICNE:90caa6e7-7cfa-5d4f-8f50-adc97227c281	skos:exactMatch	MONDO:0002531	skin neoplasm	rdfs:label	semapv:LexicalMatching		skin neoplasm	1.0000	medic-lexical-grounder
rdfs literal	Skin rash	MEDICNE:3ed27be7-c0b8-543e-86cd-d529cd289575	skos:exactMatch	HP:0000988	Skin rash	rdfs:label	semapv:LexicalMatching		Skin rash	1.0000	medic-lexical-grounder
rdfs literal	skin squamous cell carcinoma	MEDICNE:4cd6d466-3143-5bc3-b785-eccdc6b96b76	skos:exactMatch	MONDO:0002529	skin squamous cell carcinoma	rdfs:label	semapv:LexicalMatching		skin squamous cell carcinoma	1.0000	medic-lexical-grounder
rdfs literal	Skin squamous cell carcinoma metastatic	MEDICNE:eb9e8fd5-744b-59e8-8c42-a62617cfa63d	skos:exactMatch	UMLS:C4087141	Metastatic Skin Squamous Cell Carcinoma	rdfs:label	semapv:LexicalMatching		Skin squamous cell carcinoma metastatic	1.0000	medic-lexical-grounder
rdfs literal	skin structure infections	MEDICNE:1ab83e32-aa25-57dc-b8e6-17a14f8f2a7a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		skin structure infections	0.0000	medic-lexical-grounder
rdfs literal	Skin ulcer	MEDICNE:bc6eeea6-dc2f-5e2d-b10b-51895e515ee4	skos:exactMatch	HP:0200042	Skin ulcer	rdfs:label	semapv:LexicalMatching		Skin ulcer	1.0000	medic-lexical-grounder
rdfs literal	Skin Wrinkling	MEDICNE:83690a84-f15e-5e45-82b4-188b327974fe	skos:exactMatch	UMLS:C0037301	Premature skin wrinkling	oio:hasExactSynonym	semapv:LexicalMatching		Skin Wrinkling	0.9500	medic-lexical-grounder
rdfs literal	Skin-structure infections	MEDICNE:3e0e2b01-6aa2-5c86-b5c6-b34399a2a0ce	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		skin-structure infections	0.0000	medic-lexical-grounder
rdfs literal	SLE	MEDICNE:1bb0f6a2-fa6b-57b1-865b-51adee22c420	skos:exactMatch	UMLS:C0024141	SLE	rdfs:label	semapv:LexicalMatching		SLE	1.0000	medic-lexical-grounder
rdfs literal	SLE syndrome aggravated	MEDICNE:eb190cd4-2233-56e5-b2d3-61949b85d86e	skos:exactMatch	UMLS:C0852994		rdfs:label	semapv:LexicalMatching		SLE syndrome aggravated	1.0000	medic-lexical-grounder
rdfs literal	sleep apnea	MEDICNE:b8e27dc4-069e-556a-b346-934c3f198a0f	skos:exactMatch	MONDO:0005296	sleep apnea syndrome	oio:hasExactSynonym	semapv:LexicalMatching		sleep apnea	0.9500	medic-lexical-grounder
rdfs literal	Sleep onset insomnia	MEDICNE:d029c6e9-3a76-561b-8890-00aed62aa04d	skos:exactMatch	HP:0031354	Sleep onset insomnia	rdfs:label	semapv:LexicalMatching		Sleep onset insomnia	1.0000	medic-lexical-grounder
rdfs literal	sleep problems	MEDICNE:388e2926-e953-5566-9687-b65f6cf0108d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		sleep problems	0.0000	medic-lexical-grounder
rdfs literal	sleeplessness	MEDICNE:3438f63d-979c-59a1-897e-1b77953c86f4	skos:exactMatch	UMLS:C0917801	Difficulty staying or falling asleep	oio:hasExactSynonym	semapv:LexicalMatching		sleeplessness	0.8550	medic-lexical-grounder
rdfs literal	SLL	MEDICNE:0c278b9d-9d04-5970-a16f-df8860880c59	skos:exactMatch	UMLS:C0855095	Diffuse Well Differentiated Lymphocytic Lymphoma	oio:hasExactSynonym	semapv:LexicalMatching		SLL	0.9500	medic-lexical-grounder
rdfs literal	sloughing	MEDICNE:bd1b3591-6599-5963-a8ce-23b9774ac53c	skos:exactMatch	UMLS:C0027544	Sloughing	rdfs:label	semapv:LexicalMatching		sloughing	0.9000	medic-lexical-grounder
rdfs literal	Sly syndrome	MEDICNE:60e2d939-8f1a-5d02-8382-d4c48ad31cc7	skos:exactMatch	UMLS:C0085132	Mucopolysaccharidosis VIIs	rdfs:label	semapv:LexicalMatching		Sly syndrome	1.0000	medic-lexical-grounder
rdfs literal	SM-AHNMD	MEDICNE:9673e2a3-a945-581f-ba28-ab757b966823	skos:exactMatch	UMLS:C1301365	SM-AHN	rdfs:label	semapv:LexicalMatching		SM-AHNMD	1.0000	medic-lexical-grounder
rdfs literal	SMA	MEDICNE:89986f16-2765-565d-8971-8f440786d025	skos:exactMatch	MONDO:0019079	proximal spinal muscular atrophy	oio:hasExactSynonym	semapv:LexicalMatching		SMA	0.9500	medic-lexical-grounder
rdfs literal	Small bladder capacity	MEDICNE:f6296b9e-2f39-5d7a-8063-780f7cafc4ce	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small bladder capacity	0.0000	medic-lexical-grounder
rdfs literal	Small bladder capacity and unable to tolerate a 75 mL instillation	MEDICNE:07fd15ba-bb94-5c36-b4d5-4810448d632f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small bladder capacity and unable to tolerate a 75 ml instillation	0.0000	medic-lexical-grounder
rdfs literal	Small bladder capacity unable to tolerate 75 mL instillation	MEDICNE:767fee4c-5351-5163-b5ab-7964c16eafe7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small bladder capacity unable to tolerate 75 ml instillation	0.0000	medic-lexical-grounder
rdfs literal	Small bladder capacity unable to tolerate a 75 mL instillation	MEDICNE:1c994ee5-d51d-5d19-830f-835449099b09	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small bladder capacity unable to tolerate a 75 ml instillation	0.0000	medic-lexical-grounder
rdfs literal	Small bowel bacterial overgrowth syndrome	MEDICNE:d7644c69-93ac-5f20-b2c5-20cd31af7e70	skos:exactMatch	UMLS:C2959722	Small bowel bacterial overgrowth syndrome	rdfs:label	semapv:LexicalMatching		Small bowel bacterial overgrowth syndrome	1.0000	medic-lexical-grounder
rdfs literal	Small Cell Lung Cancer	MEDICNE:e4c786f4-0154-529d-94d9-1dcfe1fbffc9	skos:exactMatch	UMLS:C0149925	Small cell lung carcinoma	rdfs:label	semapv:LexicalMatching		Small Cell Lung Cancer	1.0000	medic-lexical-grounder
rdfs literal	Small cell lung cancer extensive stage	MEDICNE:7c63227f-ca9e-52c5-bc6c-befd6c4443b8	skos:exactMatch	UMLS:C0278726	Small Cell Lung Cancer, Extensive Stage	rdfs:label	semapv:LexicalMatching		Small cell lung cancer extensive stage	1.0000	medic-lexical-grounder
rdfs literal	small cell lung carcinoma	MEDICNE:fea5d11a-b329-5b78-9d50-15073d6d57f0	skos:exactMatch	MONDO:0008433	small cell lung carcinoma	rdfs:label	semapv:LexicalMatching		small cell lung carcinoma	1.0000	medic-lexical-grounder
rdfs literal	Small for gestational age	MEDICNE:00a23920-c9f6-5a99-9c43-5ce38030c960	skos:exactMatch	HP:0001518	Small for gestational age	rdfs:label	semapv:LexicalMatching		Small for gestational age	1.0000	medic-lexical-grounder
rdfs literal	small intestinal bacterial overgrowth	MEDICNE:42fadaf7-6b2e-524b-b8fb-4ca8e7a9ad92	skos:exactMatch	MONDO:0400000	small intestinal bacterial overgrowth	rdfs:label	semapv:LexicalMatching		small intestinal bacterial overgrowth	1.0000	medic-lexical-grounder
rdfs literal	small intestine cancer	MEDICNE:e50c4719-200a-541f-9239-da4d53a4d140	skos:exactMatch	MONDO:0000956	small intestine cancer	rdfs:label	semapv:LexicalMatching		small intestine cancer	1.0000	medic-lexical-grounder
rdfs literal	small intestine neuroendocrine neoplasm	MEDICNE:d311cab6-2496-5b49-ae0b-1af2d1ae8c4a	skos:exactMatch	MONDO:0018510	small intestine neuroendocrine neoplasm	rdfs:label	semapv:LexicalMatching		small intestine neuroendocrine neoplasm	1.0000	medic-lexical-grounder
rdfs literal	small intestine transplantation	MEDICNE:201de2c9-fecf-5d53-9544-35b4e446adc3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small intestine transplantation	0.0000	medic-lexical-grounder
rdfs literal	small lymphocytic lymphoma	MEDICNE:1c7c6f36-1658-5144-98f4-434676add777	skos:exactMatch	UMLS:C0855095	Diffuse Well Differentiated Lymphocytic Lymphoma	oio:hasExactSynonym	semapv:LexicalMatching		small lymphocytic lymphoma	0.8550	medic-lexical-grounder
rdfs literal	Small Strongyles	MEDICNE:5817a613-f31d-5e0e-9e7e-8fea529af0b4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small strongyles	0.0000	medic-lexical-grounder
rdfs literal	small-for-gestational age	MEDICNE:948b73b0-a2fb-55a9-8022-5aa374708fb5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small-for-gestational age	0.0000	medic-lexical-grounder
rdfs literal	Small-for-gestational age dwarfism	MEDICNE:1b302e37-7858-514e-933d-2f6a57677cb0	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		small-for-gestational age dwarfism	0.0000	medic-lexical-grounder
rdfs literal	smallpox	MEDICNE:622c97c5-21e4-53fc-81fe-54f4f3c90954	skos:exactMatch	MONDO:0004651	smallpox	rdfs:label	semapv:LexicalMatching		smallpox	1.0000	medic-lexical-grounder
rdfs literal	smallpox disease	MEDICNE:eb30fae0-9341-52a0-889f-9367cbc0e88c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		smallpox disease	0.0000	medic-lexical-grounder
rdfs literal	smoking cessation	MEDICNE:0b95f1f9-4508-5596-b9d1-0e1c44bdbeaa	skos:exactMatch	UMLS:C0085134	Cessation, Smoking	rdfs:label	semapv:LexicalMatching		smoking cessation	0.9000	medic-lexical-grounder
rdfs literal	Smoking cessation behavior	MEDICNE:913a964a-4cee-5041-abde-26f1579aee05	skos:exactMatch	UMLS:C2586081	Smoking cessation behavior	rdfs:label	semapv:LexicalMatching		Smoking cessation behavior	1.0000	medic-lexical-grounder
rdfs literal	smoking dependence	MEDICNE:754e2c5a-e216-583f-aa21-065c68f40141	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		smoking dependence	0.0000	medic-lexical-grounder
rdfs literal	smoking over age 35	MEDICNE:c682db27-4af2-5191-96c0-257beec6eb92	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		smoking over age 35	0.0000	medic-lexical-grounder
rdfs literal	Smooth muscle relaxant poisoning	MEDICNE:7ceab1e0-f176-55a2-9609-59444ac8d3ee	skos:exactMatch	UMLS:C0161631	Pois-smooth muscle relax	rdfs:label	semapv:LexicalMatching		Smooth muscle relaxant poisoning	1.0000	medic-lexical-grounder
rdfs literal	Smouldering multiple myeloma	MEDICNE:b8b66791-3712-50d9-96c0-c0292c4cdf00	skos:exactMatch	UMLS:C1531608	Myeloma, Smoldering	rdfs:label	semapv:LexicalMatching		Smouldering multiple myeloma	1.0000	medic-lexical-grounder
rdfs literal	Snake Bites	MEDICNE:2e14e50c-7de9-5907-8c5a-3c0adb9e2ffd	skos:exactMatch	UMLS:C3665493	Snake Bites	rdfs:label	semapv:LexicalMatching		Snake Bites	1.0000	medic-lexical-grounder
rdfs literal	sneezing	MEDICNE:ad218193-78fd-594d-a444-3ca74cc4c797	skos:exactMatch	UMLS:C0037383	Sneezings	rdfs:label	semapv:LexicalMatching		sneezing	0.9000	medic-lexical-grounder
rdfs literal	Social anxiety disorder	MEDICNE:15245acc-8e83-5d3d-b807-0430df26d936	skos:exactMatch	UMLS:C0031572	Phobia, Social	rdfs:label	semapv:LexicalMatching		Social anxiety disorder	1.0000	medic-lexical-grounder
rdfs literal	social phobia	MEDICNE:b6c3e8ed-825e-5834-9643-6e60a6b47d75	skos:exactMatch	MONDO:0001247	social phobia	rdfs:label	semapv:LexicalMatching		social phobia	1.0000	medic-lexical-grounder
rdfs literal	Sodium deficiency (disorder)	MEDICNE:fc10f389-695b-51f9-9f28-f7ff93a08048	skos:exactMatch	UMLS:C1971019	Na deficiency	oio:hasExactSynonym	semapv:LexicalMatching		Sodium deficiency (disorder)	0.9500	medic-lexical-grounder
rdfs literal	sodium depletion	MEDICNE:143a7055-df20-5185-ad34-2a1bef16b506	skos:exactMatch	UMLS:C0020625	Low blood sodium levels	rdfs:label	semapv:LexicalMatching		sodium depletion	0.9000	medic-lexical-grounder
rdfs literal	Sodium retention	MEDICNE:8ba2115b-d582-52a6-a5a0-a67307e3b5ab	skos:exactMatch	UMLS:C0020488	High blood sodium levels	rdfs:label	semapv:LexicalMatching		Sodium retention	1.0000	medic-lexical-grounder
rdfs literal	Soft Tissue Infection	MEDICNE:745ad91e-2f86-5edd-b057-877047a1e697	skos:exactMatch	UMLS:C0149778	Infections, Soft Tissue	oio:hasExactSynonym	semapv:LexicalMatching		Soft Tissue Infection	0.9500	medic-lexical-grounder
rdfs literal	soft tissue sarcoma	MEDICNE:21cfd7cb-1621-5377-860c-964986b48599	skos:exactMatch	MONDO:0018078	soft tissue sarcoma	rdfs:label	semapv:LexicalMatching		soft tissue sarcoma	1.0000	medic-lexical-grounder
rdfs literal	soft-tissue sarcoma	MEDICNE:cfaac8c0-413e-5638-8b4e-607b8d5c0e8a	skos:closeMatch	MONDO:0018078	soft tissue sarcoma	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	soft tissue sarcoma	0.6000	medic-lexical-grounder
rdfs literal	soft-tissue sarcoma of the limbs	MEDICNE:1cefaaf3-54d8-599e-848c-e0b243b54184	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		soft-tissue sarcoma of the limbs	0.0000	medic-lexical-grounder
rdfs literal	Solar Lentigo	MEDICNE:271d456c-957a-5405-a7ea-2c572961a130	skos:exactMatch	UMLS:C0036651	Liver spots	rdfs:label	semapv:LexicalMatching		Solar Lentigo	1.0000	medic-lexical-grounder
rdfs literal	solid malignant tumours	MEDICNE:be9e4f9c-55c7-5d35-adff-91bacdd1f6fe	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		solid malignant tumours	0.0000	medic-lexical-grounder
rdfs literal	Solid Neoplasm	MEDICNE:18e33e98-6b1c-58f8-9949-e5395db4de98	skos:exactMatch	UMLS:C0280100	Solid Tumor	oio:hasExactSynonym	semapv:LexicalMatching		Solid Neoplasm	0.9500	medic-lexical-grounder
rdfs literal	Solid organ transplant rejection	MEDICNE:49282da6-3a07-5364-91fc-25b48e25a5ba	skos:exactMatch	UMLS:C4552189		rdfs:label	semapv:LexicalMatching		Solid organ transplant rejection	1.0000	medic-lexical-grounder
rdfs literal	solid tumor malignancies	MEDICNE:9d85471c-9eac-524d-81b3-e6d21ce616e9	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		solid tumor malignancies	0.0000	medic-lexical-grounder
rdfs literal	solid tumors	MEDICNE:c09d50f2-5522-5394-8bab-61cdacd994d3	skos:closeMatch	UMLS:C0280100	Solid Tumor	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	solid tumor	0.6000	medic-lexical-grounder
rdfs literal	solid tumours	MEDICNE:59bf4af5-d425-5b26-b54f-61c493de5e3a	skos:closeMatch	UMLS:C0280100	Solid Tumor	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	solid tumour	0.6000	medic-lexical-grounder
rdfs literal	Solid tumours with NTRK gene fusion	MEDICNE:f9aeb2b2-335f-5c72-90f9-d6e9001cec91	skos:closeMatch	UMLS:C5192106	Solid neoplasm with neurotrophic receptor tyrosine kinase gene fusion	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	solid tumour with ntrk gene fusion	0.6000	medic-lexical-grounder
rdfs literal	somatic post-operative pain	MEDICNE:0f947096-3a12-5d2e-aa35-6c9fc760e300	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		somatic post-operative pain	0.0000	medic-lexical-grounder
rdfs literal	somatostatin receptor overexpression	MEDICNE:94a26da5-d505-5b16-98d7-6cd9c06ee19e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		somatostatin receptor overexpression	0.0000	medic-lexical-grounder
rdfs literal	somatostatin receptor positive neuroendocrine tumors	MEDICNE:ec54d39c-eb3d-5475-a0df-a2b753b9e23e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		somatostatin receptor positive neuroendocrine tumors	0.0000	medic-lexical-grounder
rdfs literal	somatostatin receptor-positive gastroenteropancreatic neuroendocrine tumors	MEDICNE:c2784a7a-70b6-5d4f-aa37-54a15204310b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		somatostatin receptor-positive gastroenteropancreatic neuroendocrine tumors	0.0000	medic-lexical-grounder
rdfs literal	Somnolence	MEDICNE:6cb06377-a31d-528e-932a-2fdadb330e47	skos:exactMatch	HP:0002329	Drowsiness	oio:hasExactSynonym	semapv:LexicalMatching		Somnolence	0.9500	medic-lexical-grounder
rdfs literal	Sore mouth	MEDICNE:cf916e25-c5ae-5e3f-a893-e4aa6110df31	skos:exactMatch	UMLS:C1579838	Sore mouth - symptom	oio:hasExactSynonym	semapv:LexicalMatching		Sore mouth	0.9500	medic-lexical-grounder
rdfs literal	Sore Muscles	MEDICNE:9dc3f2bb-401b-593d-af25-8dbf28644ebd	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		sore muscles	0.0000	medic-lexical-grounder
rdfs literal	sore throat	MEDICNE:4c7d1014-0aab-5b0c-9d5b-a3e74dbf3c33	skos:exactMatch	MONDO:0002258	pharyngitis	oio:hasExactSynonym	semapv:LexicalMatching		sore throat	0.8550	medic-lexical-grounder
rdfs literal	Soreness	MEDICNE:3d5995f4-1e33-5d4c-8e9c-2b102173bdb8	skos:exactMatch	UMLS:C0234233	Soreness	rdfs:label	semapv:LexicalMatching		Soreness	1.0000	medic-lexical-grounder
rdfs literal	sour stomach	MEDICNE:a569b57e-af37-5880-a6ef-d749dbda9aba	skos:exactMatch	UMLS:C0860277		rdfs:label	semapv:LexicalMatching		sour stomach	0.9000	medic-lexical-grounder
rdfs literal	soy allergy	MEDICNE:989256ac-a129-5ea4-87f0-30c388581a34	skos:exactMatch	UMLS:C4075590	Allergy to soy	rdfs:label	semapv:LexicalMatching		soy allergy	0.9000	medic-lexical-grounder
rdfs literal	spasmodic dysphonia	MEDICNE:58d010cf-101e-5272-b18f-ce794c4b0f4b	skos:exactMatch	MONDO:0000485	spasmodic dystonia	oio:hasExactSynonym	semapv:LexicalMatching		spasmodic dysphonia	0.9500	medic-lexical-grounder
rdfs literal	spasmodic torticollis	MEDICNE:36733092-8f11-5d41-8a91-0e29d82f36a5	skos:exactMatch	UMLS:C0152116	Torticollis, Spasmodic	rdfs:label	semapv:LexicalMatching		spasmodic torticollis	0.9000	medic-lexical-grounder
rdfs literal	spastic gastrointestinal disturbances	MEDICNE:400c13b2-a27d-557f-9819-8a847603901d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spastic gastrointestinal disturbances	0.0000	medic-lexical-grounder
rdfs literal	Spastic paraplegia	MEDICNE:7e14b179-fd93-5ed5-82b4-c5493aa5c05a	skos:exactMatch	HP:0001258	Spastic paraplegia	rdfs:label	semapv:LexicalMatching		Spastic paraplegia	1.0000	medic-lexical-grounder
rdfs literal	spasticity	MEDICNE:25650f7f-ba72-583e-8dc5-3c9d4a0ae0d5	skos:exactMatch	HP:0001257	Spasticity	rdfs:label	semapv:LexicalMatching		spasticity	0.9000	medic-lexical-grounder
rdfs literal	spasticity due to traumatic brain injury	MEDICNE:acb6aac5-ed63-5c52-babe-ae32aabe17e1	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity due to traumatic brain injury	0.0000	medic-lexical-grounder
rdfs literal	spasticity of cerebral origin	MEDICNE:950426ae-4d74-5500-9922-e80ea214a7e6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity of cerebral origin	0.0000	medic-lexical-grounder
rdfs literal	spasticity of spinal cord origin	MEDICNE:f60cb7f8-6db8-5b52-b376-5b1f035550ab	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity of spinal cord origin	0.0000	medic-lexical-grounder
rdfs literal	Spasticity used to obtain or maintain increased function	MEDICNE:d9130655-76d1-5883-8dba-a992e4efd300	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity used to obtain or maintain increased function	0.0000	medic-lexical-grounder
rdfs literal	Spasticity used to sustain upright posture and balance in locomotion	MEDICNE:b0d5808f-635a-5044-be1f-ad405aa89de0	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity used to sustain upright posture and balance in locomotion	0.0000	medic-lexical-grounder
rdfs literal	spasticity utilized to obtain or maintain increased function	MEDICNE:45405e40-707a-5230-b57a-27f527fbae99	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity utilized to obtain or maintain increased function	0.0000	medic-lexical-grounder
rdfs literal	spasticity utilized to sustain upright posture and balance in locomotion	MEDICNE:13e7fabb-0000-561e-8c0c-ffc4f4fb914e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spasticity utilized to sustain upright posture and balance in locomotion	0.0000	medic-lexical-grounder
rdfs literal	sphincter of Oddi disease	MEDICNE:37b3442a-c664-5896-8f84-d0a114c1535e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		sphincter of oddi disease	0.0000	medic-lexical-grounder
rdfs literal	sphincter of Oddi dysfunction	MEDICNE:66c9be5d-9133-5804-bd90-6f1c4c970dd0	skos:exactMatch	UMLS:C0878588	Sphincter of Oddi dysfunction	rdfs:label	semapv:LexicalMatching		sphincter of oddi dysfunction	0.9000	medic-lexical-grounder
rdfs literal	Sphincter of Oddi dyskinesia	MEDICNE:ef3fcd1a-8828-513d-bdcd-122b75ad3b45	skos:exactMatch	HP:0012441	Sphincter of Oddi dyskinesia	rdfs:label	semapv:LexicalMatching		Sphincter of Oddi dyskinesia	1.0000	medic-lexical-grounder
rdfs literal	spina bifida	MEDICNE:79a73aab-cccc-5cc8-9865-7b67cca687b5	skos:exactMatch	MONDO:0008449	spina bifida	rdfs:label	semapv:LexicalMatching		spina bifida	1.0000	medic-lexical-grounder
rdfs literal	spinal and bulbar muscular atrophy	MEDICNE:24f88917-0e9d-5dd0-b7b3-fb02e769d067	skos:exactMatch	UMLS:C1839259	Atrophies, X-Linked Bulbo-Spinal	rdfs:label	semapv:LexicalMatching		spinal and bulbar muscular atrophy	0.9000	medic-lexical-grounder
rdfs literal	spinal canal obstruction that impairs circulation of CSF	MEDICNE:d9dd6004-a9c8-52f7-8b63-95fceb1c281a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spinal canal obstruction that impairs circulation of csf	0.0000	medic-lexical-grounder
rdfs literal	spinal compression	MEDICNE:d99a2e96-8207-5dab-8c58-b35f287286bc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		spinal compression	0.0000	medic-lexical-grounder
rdfs literal	spinal cord compression	MEDICNE:dc24fc4e-7249-5dd9-a509-512966f9e8dd	skos:exactMatch	HP:0002176	Spinal cord compression	rdfs:label	semapv:LexicalMatching		spinal cord compression	0.9000	medic-lexical-grounder
rdfs literal	spinal cord disorder	MEDICNE:661dbca1-47b2-502c-9986-092aaad90ef2	skos:exactMatch	MONDO:0002545	spinal cord disorder	rdfs:label	semapv:LexicalMatching		spinal cord disorder	1.0000	medic-lexical-grounder
rdfs literal	spinal cord injury	MEDICNE:85a7f22e-52b1-5d3a-a4b3-4de37ab21556	skos:exactMatch	MONDO:0043797	spinal cord injury	rdfs:label	semapv:LexicalMatching		spinal cord injury	1.0000	medic-lexical-grounder
