# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/diseases_normalization
subject_id	predicate_id	object_id	object_label	mapping_justification	mapping_tool	comment
UMLS:C1532533	skos:exactMatch	UMLS:C1532533	Fungal Endophthalmitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1535939	skos:exactMatch	MONDO:0019121		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1535964	skos:exactMatch	UMLS:C1535964	Cholestatic pruritus	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1536085	skos:exactMatch	UMLS:C1536085	Geographic atrophy	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1536168	skos:exactMatch	UMLS:C1536168		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1536220	skos:exactMatch	UMLS:C1536220	ST Segment Elevation Myocardial Infarction	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1536221	skos:exactMatch	UMLS:C1536221		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1536276	skos:exactMatch	UMLS:C1536276		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1541124	skos:exactMatch	UMLS:C1541124	Pyloric obstruction [Ambiguous]	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1547353	skos:exactMatch	UMLS:C1547353	Encapsulated Data Data Type	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1561643	skos:exactMatch	MONDO:0005300		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1562725	skos:exactMatch	UMLS:C1562725	Strabismus due to thyroid eye disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1565489	skos:exactMatch	UMLS:C1565489	Renal Insufficiencies	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1565662	skos:exactMatch	UMLS:C1565662	Acute Kidney Insufficiencies	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1579838	skos:exactMatch	UMLS:C1579838	Sore mouth - symptom	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1608421	skos:exactMatch	UMLS:C1608421		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1608426	skos:exactMatch	UMLS:C1608426		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1609524	skos:exactMatch	UMLS:C1609524		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1610617	skos:exactMatch	UMLS:C1610617	Burkholderia cepacia Infection	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1611174	skos:exactMatch	UMLS:C1611174		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1619727	skos:exactMatch	UMLS:C1619727	Decompensated cirrhosis of liver	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1621958	skos:exactMatch	UMLS:C1621958	Glioblastoma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1622505	skos:exactMatch	UMLS:C1622505	Gardnerella infection	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1626415	skos:exactMatch	UMLS:C1626415	Intraoperative miosis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1632842	skos:exactMatch	UMLS:C1632842	Complicated appendicitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1635270	skos:exactMatch	UMLS:C1635270	Allergic reaction to pollen	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1698088	skos:exactMatch	UMLS:C1698088	Malignant Solid Tumor	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1698394	skos:exactMatch	UMLS:C1698394		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1698508	skos:exactMatch	UMLS:C1698508		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1698510	skos:exactMatch	UMLS:C1698510	Bacterial otitis media	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1699041	skos:exactMatch	UMLS:C1699041	Oligo-ovulation	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1701940	skos:exactMatch	UMLS:C1701940	Pneumonia, Ventilator-Associated	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1704212	skos:exactMatch	UMLS:C1704212	Embolism	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1704272	skos:exactMatch	MONDO:0010811		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1704319	skos:exactMatch	UMLS:C1704319	Nematoda	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1704321	skos:exactMatch	UMLS:C1704321	Minimal Change Nephrotic Syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1704436	skos:exactMatch	MONDO:0005386	peripheral arterial disease	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1704632	skos:exactMatch	UMLS:C1704632	Response	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1705576	skos:exactMatch	UMLS:C1705576	Allogeneic Hematopoietic Cell Transplantation	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1705714	skos:exactMatch	UMLS:C1705714	WARTS	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1706910	skos:exactMatch	UMLS:C1706910	Ball Device	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1709527	skos:exactMatch	UMLS:C1709527	Philadelphia-positive acute lymphoblastic leukemia	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1719723	skos:exactMatch	UMLS:C1719723	Other acute pain	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1720275	skos:exactMatch	UMLS:C1720275	Gonadotropin releasing factor deficiency	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1720505	skos:exactMatch	UMLS:C1720505	Adult growth hormone deficiency	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1720797	skos:exactMatch	UMLS:C1720797	Chronic Bacterial Prostatitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1720830	skos:exactMatch	UMLS:C1720830	Bladder Pain Syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1735359	skos:exactMatch	UMLS:C1735359		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1735365	skos:exactMatch	UMLS:C1735365		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1735914	skos:exactMatch	UMLS:C1735914	Recurrent pulmonary embolism	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1739131	skos:exactMatch	UMLS:C1739131		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1739149	skos:exactMatch	UMLS:C1739149		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1739363	skos:exactMatch	UMLS:C1739363	Prostatic hypertrophy	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1739382	skos:exactMatch	UMLS:C1739382		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1739405	skos:exactMatch	UMLS:C1739405		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1740819	skos:exactMatch	UMLS:C1740819	Idiopathic Short Stature	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1740826	skos:exactMatch	UMLS:C1740826		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1761609	skos:exactMatch	MONDO:0002572		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1827573	skos:exactMatch	UMLS:C1827573	Right sided infective endocarditis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1827973	skos:exactMatch	UMLS:C1827973	Barbiturate withdrawal	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1828079	skos:exactMatch	UMLS:C1828079	Dementia with Parkinsonism	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1831741	skos:exactMatch	UMLS:C1831741	Poor Performance Status	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1832800	skos:exactMatch	UMLS:C1832800	Micromelic dwarfism Fryns type	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1839259	skos:exactMatch	MONDO:0010735	Kennedy disease	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1843865	skos:exactMatch	UMLS:C1843865	Vestibular dysfunction	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1845073	skos:exactMatch	UMLS:C1845073	Invasive Pneumococcal Disease, Recurrent Isolated, 2	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1850137	skos:exactMatch	UMLS:C1850137	Elevated serum phosphorus	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1851475	skos:exactMatch	UMLS:C1851475	ESTERASE ES-2, REGULATOR FOR	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1857287	skos:exactMatch	UMLS:C1857287	Stroke-like episode	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1859443	skos:exactMatch	UMLS:C1859443	Severe generalized osteoporosis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1861151	skos:exactMatch	UMLS:C1861151	Severe acne	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1862839	skos:exactMatch	MONDO:0019503	anterior segment dysgenesis	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1868698	skos:exactMatch	UMLS:C1868698		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1868885	skos:exactMatch	UMLS:C1868885		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1868895	skos:exactMatch	UMLS:C1868895	HER2-positive gastric cancer	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1868936	skos:exactMatch	UMLS:C1868936		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1868944	skos:exactMatch	UMLS:C1868944		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1868976	skos:exactMatch	UMLS:C1868976		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1880960	skos:exactMatch	UMLS:C1880960	Glomerulations	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1881055	skos:exactMatch	UMLS:C1881055	Personal History of Coronary Artery Disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1883018	skos:exactMatch	UMLS:C1883018		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1955629	skos:exactMatch	MONDO:0027029	HHV-6 encephalitis	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1956346	skos:exactMatch	MONDO:0005010		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1960047	skos:exactMatch	UMLS:C1960047	Moderate persistent asthma NOS	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1960274	skos:exactMatch	UMLS:C1960274	Nongonococcal cervicitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1960448	skos:exactMatch	UMLS:C1960448	Hyperammonemic encephalopathy	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1960510	skos:exactMatch	UMLS:C1960510	Female infertility due to oligo-ovulation	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1960629	skos:exactMatch	UMLS:C1960629	History of headache	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1960636	skos:exactMatch	UMLS:C1960636	Dysglycemia	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1961099	skos:exactMatch	MONDO:0004963	T-cell acute lymphoblastic leukemia	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1961100	skos:exactMatch	UMLS:C1961100		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1961835	skos:exactMatch	MONDO:0009265		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C1963916	skos:exactMatch	UMLS:C1963916		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1963943	skos:exactMatch	UMLS:C1963943		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1963961	skos:exactMatch	UMLS:C1963961		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1969965	skos:exactMatch	UMLS:C1969965	Reduced renal function	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1970394	skos:exactMatch	UMLS:C1970394	Bleeding episodes	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1971019	skos:exactMatch	UMLS:C1971019	Na deficiency	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1971021	skos:exactMatch	UMLS:C1971021		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1996997	skos:exactMatch	UMLS:C1996997	Rhytide of glabellar skin	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1997376	skos:exactMatch	UMLS:C1997376	Anemia due to medication	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C1998297	skos:exactMatch	UMLS:C1998297	Recent myocardial infarction	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2004435	skos:exactMatch	MONDO:0020675		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2004458	skos:exactMatch	UMLS:C2004458	Magnocellular Nevus	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2025219	skos:exactMatch	UMLS:C2025219	Secondary carnitine deficiency	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2062728	skos:exactMatch	UMLS:C2062728	Benzodiazepine withdrawal	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2063866	skos:exactMatch	UMLS:C2063866	Depressive Disorder, Treatment-Resistant	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2074900	skos:exactMatch	UMLS:C2074900	Postoperative Pain, Chronic	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2145040	skos:exactMatch	UMLS:C2145040	Peripheral anterior synechiae of right eye	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2145472	skos:exactMatch	MONDO:0040679		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2189270	skos:exactMatch	UMLS:C2189270		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2228139	skos:exactMatch	UMLS:C2228139	Primary nocturnal enuresis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2239176	skos:exactMatch	MONDO:0007256		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2242472	skos:exactMatch	UMLS:C2242472	Bone Infection	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2242528	skos:exactMatch	UMLS:C2242528		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2242623	skos:exactMatch	UMLS:C2242623		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2242784	skos:exactMatch	UMLS:C2242784	Toxic methemoglobinemia	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2267227	skos:exactMatch	MONDO:0005452		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2315423	skos:exactMatch	UMLS:C2315423	History of thrombophlebitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2316212	skos:exactMatch	MONDO:0016168		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2316787	skos:exactMatch	UMLS:C2316787	Stage 3 chronic kidney disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2316810	skos:exactMatch	MONDO:0004375		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2317131	skos:exactMatch	UMLS:C2317131	Acute rhinosinusitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2317473	skos:exactMatch	UMLS:C2317473	Stage 4 chronic kidney disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2347126	skos:exactMatch	MONDO:0019124		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2348199	skos:exactMatch	MONDO:0000453		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2349276	skos:exactMatch	UMLS:C2349276	Acute myeloid leukemia, in relapse	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2349994	skos:exactMatch	MONDO:0000242		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2350390	skos:exactMatch	UMLS:C2350390	Myocardial Perfusion Imaging	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2350529	skos:exactMatch	MONDO:0000266	pulmonary aspergilloma	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2355609	skos:exactMatch	UMLS:C2355609	Madura Foot	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2363741	skos:exactMatch	UMLS:C2363741		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2363784	skos:exactMatch	UMLS:C2363784		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2363890	skos:exactMatch	UMLS:C2363890		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2363973	skos:exactMatch	UMLS:C2363973	Thromboembolic pulmonary hypertension	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2585051	skos:exactMatch	UMLS:C2585051	Recurrent genital Herpes simplex type 1 infection	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2585327	skos:exactMatch	UMLS:C2585327	Hereditary thrombophilic dysfibrinogenemia	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2585890	skos:exactMatch	UMLS:C2585890	Nonsquamous nonsmall cell neoplasm of lung	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2586050	skos:exactMatch	UMLS:C2586050	Ulcerative oesophagitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2586081	skos:exactMatch	UMLS:C2586081	Smoking cessation behavior	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2607914	skos:exactMatch	MONDO:0011786	allergic rhinitis	semapv:UnspecifiedMatching	medic-normalizer/0	asserted_exact
UMLS:C2609067	skos:exactMatch	UMLS:C2609067		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2609093	skos:exactMatch	UMLS:C2609093	Metastatic Pancreatic Neuroendocrine Tumor	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2674164	skos:exactMatch	UMLS:C2674164	Hemorrhagic episodes	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2698294	skos:exactMatch	UMLS:C2698294	High-Grade B-Cell Lymphoma, Not Otherwise Specified	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2699777	skos:exactMatch	UMLS:C2699777	Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2711086	skos:exactMatch	UMLS:C2711086	Parasitic dermatitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2711956	skos:exactMatch	UMLS:C2711956	Right to left cardiac shunt	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2712370	skos:exactMatch	UMLS:C2712370	Apparent Life Threatening Event	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2713321	skos:exactMatch	UMLS:C2713321	alpha L Iduronidase Deficiency	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2721580	skos:exactMatch	UMLS:C2721580	Breakthrough cancer pain	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2721657	skos:exactMatch	UMLS:C2721657		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2721678	skos:exactMatch	UMLS:C2721678		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2721732	skos:exactMatch	UMLS:C2721732		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2732979	skos:exactMatch	UMLS:C2732979	Acquired long QT syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2733207	skos:exactMatch	UMLS:C2733207	Complex posttraumatic stress disorder	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2747793	skos:exactMatch	UMLS:C2747793		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2747816	skos:exactMatch	UMLS:C2747816	Severe Malaria	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2747837	skos:exactMatch	UMLS:C2747837		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2748361	skos:exactMatch	UMLS:C2748361		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2748507	skos:exactMatch	MONDO:0013021		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2748540	skos:exactMatch	UMLS:C2748540		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2748695	skos:exactMatch	UMLS:C2748695	Obstructive liver disease	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2751492	skos:exactMatch	MONDO:0971004	amyloidosis, hereditary systemic 1	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2825139	skos:exactMatch	UMLS:C2825139	AML with Myelodysplasia-Related Changes	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2826330	skos:exactMatch	UMLS:C2826330	Refractory Anemia with Ring Sideroblasts Associated with Marked Thrombocytosis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2826362	skos:exactMatch	UMLS:C2826362	Not Pregnant	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2828358	skos:exactMatch	UMLS:C2828358	Lactating	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2882221	skos:exactMatch	UMLS:C2882221	Acute Pulmonary Embolism	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2894027	skos:exactMatch	UMLS:C2894027	Post-traumatic osteoarthritis NOS	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2903008	skos:exactMatch	UMLS:C2903008	Enlarged Prostate with Lower Urinary Tract Symptoms	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2919237	skos:exactMatch	UMLS:C2919237	Anovulatory amenorrhea	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2919575	skos:exactMatch	UMLS:C2919575	Nonsustained Ventricular Tachycardia	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2919828	skos:exactMatch	UMLS:C2919828	Chronic ulcerative colitis (disorder)	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2921627	skos:exactMatch	UMLS:C2921627	Clinically isolated syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2926602	skos:exactMatch	UMLS:C2926602	Body Substance Discharge	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2930826	skos:exactMatch	UMLS:C2930826	Acute malaria	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2930967	skos:exactMatch	MONDO:0000386		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2931173	skos:exactMatch	UMLS:C2931173	Pediatric ulcerative colitis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2931185	skos:exactMatch	UMLS:C2931185	Neonatal herpes	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2931193	skos:exactMatch	UMLS:C2931193	Prinzmetal's variant angina	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2931495	skos:exactMatch	UMLS:C2931495	Arthrogryposis epileptic seizures migrational brain disorder	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2931591	skos:exactMatch	UMLS:C2931591	Juvenile systemic scleroderma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2931618	skos:exactMatch	UMLS:C2931618	Disease, Gestational Trophoblastic	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2931788	skos:exactMatch	MONDO:0016244	atypical hemolytic-uremic syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2931822	skos:exactMatch	MONDO:0015459	nasopharyngeal carcinoma	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2931924	skos:exactMatch	UMLS:C2931924	Amoebic dysentery due to Entamoeba histolytica	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2939070	skos:exactMatch	UMLS:C2939070		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2939459	skos:exactMatch	UMLS:C2939459	Cataract Surgery	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2939465	skos:exactMatch	MONDO:0005775		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2945586	skos:exactMatch	UMLS:C2945586	Irritable bladder	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2959722	skos:exactMatch	UMLS:C2959722	Small bowel bacterial overgrowth syndrome	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C2973725	skos:exactMatch	MONDO:0015924		semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C2979982	skos:exactMatch	UMLS:C2979982	Vaginal Bleeding	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3146247	skos:exactMatch	UMLS:C3146247	Stage II Renal Cell Cancer	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3146254	skos:exactMatch	UMLS:C3146254	Stage III Colon Cancer	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160761	skos:exactMatch	UMLS:C3160761		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160881	skos:exactMatch	UMLS:C3160881		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160886	skos:exactMatch	UMLS:C3160886		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160887	skos:exactMatch	UMLS:C3160887		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160888	skos:exactMatch	UMLS:C3160888	Metastatic Gastric Adenocarcinoma	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160889	skos:exactMatch	UMLS:C3160889		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160891	skos:exactMatch	UMLS:C3160891		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3160898	skos:exactMatch	UMLS:C3160898	Controlled ovarian stimulation	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3161650	skos:exactMatch	UMLS:C3161650	Focal glomerulonephritis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3203102	skos:exactMatch	MONDO:0001999	idiopathic pulmonary arterial hypertension	semapv:UnspecifiedMatching	medic-normalizer/1	asserted_exact
UMLS:C3203460	skos:exactMatch	UMLS:C3203460		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3203466	skos:exactMatch	UMLS:C3203466		semapv:UnspecifiedMatching	medic-normalizer/1	identity
UMLS:C3203547	skos:exactMatch	UMLS:C3203547	Axial spondyloarthritis	semapv:UnspecifiedMatching	medic-normalizer/1	identity
