# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/drugs_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	Карсат Эдас-136	MEDICNE:4f4ac166-6253-5a57-965b-6d0e6511809b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		карсат эдас-136	0.0000	medic-lexical-grounder
rdfs literal	Карсат Эдас-936	MEDICNE:25cdc9a4-7c12-5641-bbbb-1f99ef0f3a5b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		карсат эдас-936	0.0000	medic-lexical-grounder
rdfs literal	Картиляго комп.	MEDICNE:a2204f67-0928-5b41-ba21-cf3aafc08be2	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		картиляго комп.	0.0000	medic-lexical-grounder
rdfs literal	Картиляго композитум	MEDICNE:c93a5d29-542a-5ec1-af5e-0bf3103c9c27	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		картиляго композитум	0.0000	medic-lexical-grounder
rdfs literal	Картофеля побегов сумма полисахаридов	MEDICNE:eef9dd49-cc68-5038-a7be-e2b5ca4ea79d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		картофеля побегов сумма полисахаридов	0.0000	medic-lexical-grounder
rdfs literal	Картофеля ростков экстракт	MEDICNE:7a61c0a1-2675-5da3-b3b5-094b92b9c2eb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		картофеля ростков экстракт	0.0000	medic-lexical-grounder
rdfs literal	Карфилзомиб	MEDICNE:0d761ae5-b871-5625-a919-01898450f1cf	skos:closeMatch	CHEBI:65347	carfilzomib	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	carfilzomib	0.6000	medic-lexical-grounder
rdfs literal	Каспофунгин	MEDICNE:2acb0b7e-e3da-5d90-8b80-73374408b0dc	skos:closeMatch	CHEBI:474180	caspofungin	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	caspofungin	0.6000	medic-lexical-grounder
rdfs literal	Касторовое масло	MEDICNE:7fa678d8-a0cb-5e00-9508-c8e14873c7c0	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		касторовое масло	0.0000	medic-lexical-grounder
rdfs literal	Каффетин®	MEDICNE:34e18325-1496-5a30-aec1-60d2f534000a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		каффетин®	0.0000	medic-lexical-grounder
rdfs literal	Каффетин® лайт	MEDICNE:b0d13c17-cebc-5b30-920d-3c9b71bba84e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		каффетин® лаит	0.0000	medic-lexical-grounder
rdfs literal	Каффетин® ск	MEDICNE:e6448119-1309-50b8-9947-fcbb5829934e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		каффетин® ск	0.0000	medic-lexical-grounder
rdfs literal	Кашнол	MEDICNE:44272de4-7547-5b10-a816-6d5bbee06745	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кашнол	0.0000	medic-lexical-grounder
rdfs literal	Каштана конского семян экстракт	MEDICNE:23a5f0b7-1020-5332-9047-3d4c1c0f436b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		каштана конского семян экстракт	0.0000	medic-lexical-grounder
rdfs literal	Каштана конского экстракт сухой	MEDICNE:5544d3f5-8d3e-53a6-b22f-ad07d2edfbc6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		каштана конского экстракт сухои	0.0000	medic-lexical-grounder
rdfs literal	Квадевит®	MEDICNE:e6be8f18-9049-5241-bd3f-28b356ddf36e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		квадевит®	0.0000	medic-lexical-grounder
rdfs literal	Кватернидин	MEDICNE:4e8d52fd-416a-542c-a448-67243915bdbc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кватернидин	0.0000	medic-lexical-grounder
rdfs literal	Кверкус Эдас-951	MEDICNE:3c1b3f41-e0d1-5795-a7b1-7fa2baecc350	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кверкус эдас-951	0.0000	medic-lexical-grounder
rdfs literal	Кветиапин	MEDICNE:3d578737-0fd3-573a-9f12-ea3b191c0367	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кветиапин	0.0000	medic-lexical-grounder
rdfs literal	Квинтасоль	MEDICNE:46bd587f-0c6b-55b4-bb81-30280c7cbb02	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		квинтасоль	0.0000	medic-lexical-grounder
rdfs literal	КЕДРОВИТ®	MEDICNE:fabdf0f4-5141-560e-b7b1-2fd311554124	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кедровит®	0.0000	medic-lexical-grounder
rdfs literal	Кедростат	MEDICNE:e67be2a4-5b6a-50e6-8213-88fa78235d07	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кедростат	0.0000	medic-lexical-grounder
rdfs literal	Келлин	MEDICNE:a6c0e794-55b5-5b94-8310-9902c7bb2711	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		келлин	0.0000	medic-lexical-grounder
rdfs literal	Кетамин	MEDICNE:f8300d0e-0cfe-5cd1-a7e8-58b3b650f3ab	skos:closeMatch	CHEBI:6121	ketamine	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|inn_suffix_in_to_ine	ketamine	0.7500	medic-lexical-grounder
rdfs literal	Кето плюс	MEDICNE:d670a744-7965-530a-8dd3-a2a3d81f30c7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кето плюс	0.0000	medic-lexical-grounder
rdfs literal	Кетоаминол®	MEDICNE:1215a79f-c0cb-5757-bcc5-683de4a4f3f4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кетоаминол®	0.0000	medic-lexical-grounder
rdfs literal	Кетоаналоги аминокислот	MEDICNE:cf0ecb54-69da-5286-ab62-2ee8c3ef2009	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кетоаналоги аминокислот	0.0000	medic-lexical-grounder
rdfs literal	Кетогранулят	MEDICNE:7c50e167-60ea-58bd-b9bc-8e5ee541af5d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кетогранулят	0.0000	medic-lexical-grounder
rdfs literal	Кетоконазол	MEDICNE:88768e05-c181-535f-94cd-a5197b7d4fcc	skos:closeMatch	CHEBI:47519	ketoconazole	oio:hasRelatedSynonym	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	ketoconazol	0.6000	medic-lexical-grounder
rdfs literal	Кетоконазол+Пиритион цинка	MEDICNE:f7db0e73-9bfe-59bb-9f50-f6d20ab591d7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кетоконазол+пиритион цинка	0.0000	medic-lexical-grounder
rdfs literal	Кетопрофен	MEDICNE:574cc9dc-5495-5659-afc6-ddeb885d8b51	skos:closeMatch	CHEBI:6128	ketoprofen	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration	ketoprofen	0.7500	medic-lexical-grounder
rdfs literal	Кеторолак	MEDICNE:d6a6c9d6-b28f-5fbf-8cee-4d430fd9e0b6	skos:closeMatch	CHEBI:6129	ketorolac	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	ketorolac	0.6000	medic-lexical-grounder
rdfs literal	Кеторолак+Левофлоксацин	MEDICNE:0617be9b-818b-5ad8-8d1f-6cd49b9a481f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кеторолак+левофлоксацин	0.0000	medic-lexical-grounder
rdfs literal	Кетостерил	MEDICNE:4d77b804-9321-545a-a68e-3541d356cc7d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кетостерил	0.0000	medic-lexical-grounder
rdfs literal	Кетостерил®	MEDICNE:4cca5fa3-2a23-53df-939d-e386374bbd11	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кетостерил®	0.0000	medic-lexical-grounder
rdfs literal	Кетотифен	MEDICNE:58b3a68d-5388-5798-ab08-cd3af8cf9c72	skos:closeMatch	CHEBI:92511	ketotifen	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration	ketotifen	0.7500	medic-lexical-grounder
rdfs literal	Киндинорм	MEDICNE:19ec5341-b0ec-592d-a003-c9dc11f46b1e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		киндинорм	0.0000	medic-lexical-grounder
rdfs literal	Кипферон®	MEDICNE:b88efce9-2782-5a39-af8b-75997caa6248	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кипферон®	0.0000	medic-lexical-grounder
rdfs literal	Кислород	MEDICNE:b038a9d9-9f49-59c9-845d-04e8c0888e7d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кислород	0.0000	medic-lexical-grounder
rdfs literal	Кислород+Ксенон	MEDICNE:d0deb502-c11d-53bd-8241-02351681322d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кислород+ксенон	0.0000	medic-lexical-grounder
rdfs literal	Кислота диэтилентриаминпентауксусная	MEDICNE:e1ac61de-4e8a-5215-9dad-942d3bb663f3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кислота диэтилентриаминпентауксусная	0.0000	medic-lexical-grounder
rdfs literal	Кишечные палочки	MEDICNE:3f343c7a-f1af-5dff-bd2b-953c17a643fb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кишечные палочки	0.0000	medic-lexical-grounder
rdfs literal	Клавулановая кислота	MEDICNE:b2a7f7e8-00e4-5f5e-befb-9c404a8ff218	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клавулановая кислота	0.0000	medic-lexical-grounder
rdfs literal	Кладрибин	MEDICNE:bde65d79-132b-515e-a8d8-ce7cc087e427	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кладрибин	0.0000	medic-lexical-grounder
rdfs literal	Клайра	MEDICNE:1ff68e49-0ec5-54e5-879b-b4a34efc819c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клаира	0.0000	medic-lexical-grounder
rdfs literal	Клайра®	MEDICNE:bd8edf08-1b99-5b59-a28e-7ad5bc348229	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клаира®	0.0000	medic-lexical-grounder
rdfs literal	Кларитромицин	MEDICNE:e0f7fd4a-5ac7-5f0e-a77d-23ffb6c0dfaa	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кларитромицин	0.0000	medic-lexical-grounder
rdfs literal	Кларитромицин+Омепразол+Тинидазол [набор]	MEDICNE:8da658ce-b169-5939-9cf3-1826cfb4b00e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кларитромицин+омепразол+тинидазол	0.0000	medic-lexical-grounder
rdfs literal	Клевера трава	MEDICNE:d36565fb-3f6a-569b-879f-fe7f94cc07b9	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клевера трава	0.0000	medic-lexical-grounder
rdfs literal	Клевера травы экстракт	MEDICNE:41decd23-d398-5e19-8e54-2c375c9c2246	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клевера травы экстракт	0.0000	medic-lexical-grounder
rdfs literal	Клей БФ-6	MEDICNE:872fdae3-ac51-5fb9-942b-19884bf76aca	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клеи бф-6	0.0000	medic-lexical-grounder
rdfs literal	Клей БФ-6 ВЕРТЕКС	MEDICNE:a090e749-9f1f-555a-8d4b-45c6233d5e78	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клеи бф-6 вертекс	0.0000	medic-lexical-grounder
rdfs literal	Клемастин	MEDICNE:00882fd7-36fe-58a8-81c8-aad913e14215	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клемастин	0.0000	medic-lexical-grounder
rdfs literal	Кленбутерол	MEDICNE:8df56f16-f921-5e5b-9080-ff80071be6f9	skos:closeMatch	CHEBI:174690	clenbuterol	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	clenbuterol	0.6000	medic-lexical-grounder
rdfs literal	Клеол	MEDICNE:a538c753-2d55-530a-ad2c-21a21b691fcb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клеол	0.0000	medic-lexical-grounder
rdfs literal	Клещ-Э-Вак	MEDICNE:49ae747d-0ce2-5b55-a48c-227395d556ff	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клещ-э-вак	0.0000	medic-lexical-grounder
rdfs literal	Клещевины обыкновенной семян масло	MEDICNE:5150a02e-c25c-5051-bbf5-f783850ddd86	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клещевины обыкновеннои семян масло	0.0000	medic-lexical-grounder
rdfs literal	Климадинон®	MEDICNE:1ff7d6e6-1269-5a47-ae48-60379c48d4d6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климадинон®	0.0000	medic-lexical-grounder
rdfs literal	Климадинон® Уно	MEDICNE:dbde0cda-49d2-5e0e-ab0f-1f6f0b37c4d7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климадинон® уно	0.0000	medic-lexical-grounder
rdfs literal	Климаксан гомеопатический	MEDICNE:d929cf2d-94f6-5b88-a748-0b19f54acc70	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климаксан гомеопатическии	0.0000	medic-lexical-grounder
rdfs literal	Климаксан® гомеопатический	MEDICNE:8fa91ed0-5915-5691-a54f-e0faf5a96adb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климаксан® гомеопатическии	0.0000	medic-lexical-grounder
rdfs literal	Климакт-Хель	MEDICNE:b4bdf7fc-bd2b-5362-8ec8-ee9592d4a7e4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климакт-хель	0.0000	medic-lexical-grounder
rdfs literal	Климактоплан Н	MEDICNE:b1c64f88-27bd-5785-84b0-80f030406c44	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климактоплан н	0.0000	medic-lexical-grounder
rdfs literal	Клималанин	MEDICNE:1cb29a0a-4871-5140-a5e8-8cab585d0c82	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клималанин	0.0000	medic-lexical-grounder
rdfs literal	Клималанин®	MEDICNE:6bfe7d5b-94fe-5d6a-83cb-f2d258e5d1b7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клималанин®	0.0000	medic-lexical-grounder
rdfs literal	Климонорм®	MEDICNE:c97d4e35-403b-5e29-bdb1-9550a02f53a8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		климонорм®	0.0000	medic-lexical-grounder
rdfs literal	Клиндамицин	MEDICNE:d2762d01-cafb-5e92-9184-8ac223165b8d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клиндамицин	0.0000	medic-lexical-grounder
rdfs literal	Клиофит	MEDICNE:46972ae1-515c-58a0-a8e6-835620a2a8de	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клиофит	0.0000	medic-lexical-grounder
rdfs literal	Клиофит®	MEDICNE:437c9f29-7f74-53bd-ba57-bec2631d68ec	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клиофит®	0.0000	medic-lexical-grounder
rdfs literal	Клиохинол+Флуметазон	MEDICNE:b57a4f87-de6f-5441-9fe6-2d093af6a9e8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клиохинол+флуметазон	0.0000	medic-lexical-grounder
rdfs literal	Клобазам	MEDICNE:89dafc17-2546-571d-ac87-6dd71ef69776	skos:closeMatch	CHEBI:31413	clobazam	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	clobazam	0.6000	medic-lexical-grounder
rdfs literal	Клобетазол	MEDICNE:22bc3ba4-7f30-5073-b4c4-188a033df48d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клобетазол	0.0000	medic-lexical-grounder
rdfs literal	Клодроновая кислота	MEDICNE:d9957ca1-0d31-5389-a6ef-e4c428ff8ad4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клодроновая кислота	0.0000	medic-lexical-grounder
rdfs literal	Клозапин	MEDICNE:e47bd9ee-e754-5ae6-bbf1-0d6fbe958095	skos:closeMatch	CHEBI:3766	clozapine	oio:hasRelatedSynonym	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	clozapin	0.6000	medic-lexical-grounder
rdfs literal	Клоксациллин	MEDICNE:5b285876-d511-5dcf-b5b9-bef203114613	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клоксациллин	0.0000	medic-lexical-grounder
rdfs literal	Кломипрамин	MEDICNE:24ccaad3-3768-5940-87be-43aa445e019a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кломипрамин	0.0000	medic-lexical-grounder
rdfs literal	Кломифен	MEDICNE:dc02653b-e8c1-5e7f-b510-ddb2d5ea0fae	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кломифен	0.0000	medic-lexical-grounder
rdfs literal	Клоназепам	MEDICNE:2950dcd9-3bf2-5fb7-a5ce-ff0d22a5c3f7	skos:closeMatch	CHEBI:3756	clonazepam	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	clonazepam	0.6000	medic-lexical-grounder
rdfs literal	Клонидин	MEDICNE:725446c5-2f53-511b-abdd-cac688aa7591	skos:closeMatch	CHEBI:46631	clonidine	oio:hasRelatedSynonym	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	clonidin	0.6000	medic-lexical-grounder
rdfs literal	Клопидогрел	MEDICNE:c24ced4e-1c86-579b-84ca-80a329381bd5	skos:closeMatch	CHEBI:37941	clopidogrel	rdfs:label	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	clopidogrel	0.6000	medic-lexical-grounder
rdfs literal	Клостерфрау МЕЛИСАНА®	MEDICNE:a940556d-5c6f-52db-bc67-9f73f0099c84	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клостерфрау мелисана®	0.0000	medic-lexical-grounder
rdfs literal	Клотримазол	MEDICNE:eb0e55c4-7e53-569a-b3fc-1370f22c3051	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клотримазол	0.0000	medic-lexical-grounder
rdfs literal	Клотримазол+Лактулоза	MEDICNE:974c3cca-1981-5164-8587-ac5c29d58012	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клотримазол+лактулоза	0.0000	medic-lexical-grounder
rdfs literal	Клотримазол+Метронидазол	MEDICNE:672a72d7-246e-5f3e-a14a-3d062f313379	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клотримазол+метронидазол	0.0000	medic-lexical-grounder
rdfs literal	Клофазимин	MEDICNE:9f05dea0-fc79-59b9-88dc-17b4d4b54dc5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клофазимин	0.0000	medic-lexical-grounder
rdfs literal	Клофарабин	MEDICNE:932d526c-b6f7-5096-a5a7-e8625f3728b7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		клофарабин	0.0000	medic-lexical-grounder
rdfs literal	Ко-Диован®	MEDICNE:ee45271e-4629-5d4f-a526-877009d940aa	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		ко-диован®	0.0000	medic-lexical-grounder
rdfs literal	Ко-тримоксазол	MEDICNE:d4879b3d-cf79-577f-bba9-2c931bd268b6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		ко-тримоксазол	0.0000	medic-lexical-grounder
rdfs literal	Кобиметиниб	MEDICNE:23ce4c3c-3341-586f-9ee3-1bb0554f99c2	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кобиметиниб	0.0000	medic-lexical-grounder
rdfs literal	Кобицистат+Тенофовира алафенамид+Элвитегравир+Эмтрицитабин	MEDICNE:29c89e1a-b854-50ec-9243-638e9a61c878	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кобицистат+тенофовира алафенамид+элвитегравир+эмтрицитабин	0.0000	medic-lexical-grounder
rdfs literal	Кодеин	MEDICNE:034ea5e7-2efe-54fb-a533-cefed1ac4dde	skos:closeMatch	CHEBI:16714	codeine	oio:hasRelatedSynonym	semapv:LexicalMatching	cyrillic_transliteration|fuzzy_edit1_unique	codein	0.6000	medic-lexical-grounder
rdfs literal	Кодеин+Кофеин+Метамизол натрия+Напроксен+Фенобарбитал	MEDICNE:ba5a2f46-64d0-5fcc-9d57-6bbde3dab103	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+кофеин+метамизол натрия+напроксен+фенобарбитал	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Кофеин+Метамизол натрия+Парацетамол+Фенобарбитал	MEDICNE:9dba9ea5-fa65-5712-aafc-3d514a50ed1e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+кофеин+метамизол натрия+парацетамол+фенобарбитал	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Кофеин+Метамизол натрия+Фенобарбитал	MEDICNE:731a1dd9-34d0-5c49-bee0-2ea4eb9efe8e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+кофеин+метамизол натрия+фенобарбитал	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Кофеин+Парацетамол+Пропифеназон	MEDICNE:e6ba4fd3-b487-5d38-9312-2a60a2a8825e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+кофеин+парацетамол+пропифеназон	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Морфин+Носкапин+Папаверин+Тебаин	MEDICNE:fea42bb8-6201-5a4b-bcfe-4959246c08de	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+морфин+носкапин+папаверин+тебаин	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Натрия гидрокарбонат+Солодки корни+Термопсиса ланцетного трава	MEDICNE:29219274-fa5f-50fc-853e-0901f1c8fc1a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+натрия гидрокарбонат+солодки корни+термопсиса ланцетного трава	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Натрия гидрокарбонат+Терпингидрат	MEDICNE:44333736-de6a-5b38-829c-ff5ed4130449	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+натрия гидрокарбонат+терпингидрат	0.0000	medic-lexical-grounder
rdfs literal	Кодеин+Парацетамол	MEDICNE:01049f7f-83f1-5d0e-8f83-9a235b932546	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодеин+парацетамол	0.0000	medic-lexical-grounder
rdfs literal	Коделак®	MEDICNE:5976e41e-6268-51f5-9f53-123c975184b4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коделак®	0.0000	medic-lexical-grounder
rdfs literal	Коделак® Бронхо	MEDICNE:747da648-13ae-51e9-b6ed-b7d907f287db	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коделак® бронхо	0.0000	medic-lexical-grounder
rdfs literal	Коделак® Бронхо с чабрецом	MEDICNE:a64564fc-f269-5663-b751-440873ee67dc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коделак® бронхо с чабрецом	0.0000	medic-lexical-grounder
rdfs literal	Коделак® фито	MEDICNE:01a5561c-70bf-5234-a5b1-2eb316bf88a7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коделак® фито	0.0000	medic-lexical-grounder
rdfs literal	Коделанов	MEDICNE:4c6595d8-9484-561e-a8a2-e387a01ab0db	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коделанов	0.0000	medic-lexical-grounder
rdfs literal	Кодесол® Пино	MEDICNE:d66de23c-ba30-5275-8f84-520184a79535	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кодесол® пино	0.0000	medic-lexical-grounder
rdfs literal	Кокаин	MEDICNE:9ee8f8ed-707f-52a4-8208-fc2d4bbfa5aa	skos:closeMatch	CHEBI:27958	cocaine	oio:hasRelatedSynonym	semapv:LexicalMatching	cyrillic_transliteration	kokain	0.7500	medic-lexical-grounder
rdfs literal	Кокарбоксилаза	MEDICNE:0b71f7c2-310e-5059-a5d8-79e84ad69114	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кокарбоксилаза	0.0000	medic-lexical-grounder
rdfs literal	Кокарбоксилаза+Рибофлавин+Тиоктовая кислота	MEDICNE:0bb63fc8-078e-55d5-a7cd-aaec839f71d6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кокарбоксилаза+рибофлавин+тиоктовая кислота	0.0000	medic-lexical-grounder
rdfs literal	Кокарнит	MEDICNE:d51bbd5d-b443-57cd-97ab-66c2f77a4bbf	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кокарнит	0.0000	medic-lexical-grounder
rdfs literal	Кокарнит®	MEDICNE:804d30e2-67d1-5f4c-b8b9-d913c8c9d58b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		кокарнит®	0.0000	medic-lexical-grounder
rdfs literal	Коккулин®	MEDICNE:cf05f115-515a-594d-91d0-56e2dbf97e5b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коккулин®	0.0000	medic-lexical-grounder
rdfs literal	Коклюшная суспензия инактивированная	MEDICNE:422c4f07-b8f3-52f6-9b5d-75e573307e43	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коклюшная суспензия инактивированная	0.0000	medic-lexical-grounder
rdfs literal	коклюшные микробные клетки	MEDICNE:0d2c5d97-a9ca-53ab-99ea-9fb3bb832bd6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		коклюшные микробные клетки	0.0000	medic-lexical-grounder
rdfs literal	Колдакт® Бронхо	MEDICNE:1cc4754f-13a5-5aec-9f77-2da3761207da	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		колдакт® бронхо	0.0000	medic-lexical-grounder
rdfs literal	Колдакт® Дэй Найт	MEDICNE:47e8ee70-6c73-5926-b1b6-6b847238f61f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		колдакт® дэи наит	0.0000	medic-lexical-grounder
rdfs literal	Колдрекс®	MEDICNE:ae74203a-a144-5dc7-bdab-8b8e82e1da65	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		колдрекс®	0.0000	medic-lexical-grounder
rdfs literal	Колдрекс® Найт	MEDICNE:fef2cfb8-7671-5829-8e8e-d6553a143b42	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		колдрекс® наит	0.0000	medic-lexical-grounder
rdfs literal	Колдфри	MEDICNE:b43faacd-e105-529d-8a4e-5efc4a970015	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		колдфри	0.0000	medic-lexical-grounder
rdfs literal	Колекальциферол	MEDICNE:67615236-2646-5f2b-9222-dd9b572aeb3c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		колекальциферол	0.0000	medic-lexical-grounder
